Year, DOY, Month, DOM, Time,  ExFlow, GM, InFlow, HV, Spare,LLD, ULD, TankP, Temp, AirT, RelHum, Press,  Batt, Comments, Flag
2015,112,4,22,13:30,46.82,702,11.24,804,-9999,2861,0,2553,26.76,23.13,23.14,989.2054,14.04,,0
2015,112,4,22,14:00,46.89,703,11.24,804,-9999,2745,0,2556,26.83,23.19,23.16,989.0139,14.04,,0
2015,112,4,22,14:30,46.82,702,11.24,804,-9999,2703,0,2551,26.86,23.2,23.26,988.8686,14.04,,0
2015,112,4,22,15:00,46.76,701,11.24,804,-9999,2575,0,2551,26.84,23.18,23.31,988.6708,14.04,,0
2015,112,4,22,15:30,46.69,700,11.23,804,-9999,2470,0,2548,26.84,23.14,23.38,988.5064,14.04,,0
2015,112,4,22,16:00,46.69,700,11.23,804,-9999,2404,0,2547,26.81,23.15,23.45,988.4084,14.04,,0
2015,112,4,22,16:30,46.56,698,11.23,804,-9999,2240,0,2545,26.78,23.14,23.55,988.5491,14.04,,0
2015,112,4,22,17:00,46.49,697,11.24,804,-9999,2036,0,2543,26.75,23.14,23.58,988.7192,14.04,,0
2015,112,4,22,17:30,46.36,695,11.24,804,-9999,2012,0,2538,26.73,23.14,23.62,988.9007,14.04,,0
2015,112,4,22,18:00,46.16,692,11.24,804,-9999,2233,0,2533,26.71,23.14,23.72,989.2784,14.04,,0
2015,112,4,22,18:30,45.96,689,11.24,804,-9999,2474,0,2526,26.63,23.08,23.92,989.5068,14.04,,0
2015,112,4,22,19:00,45.89,688,11.25,804,-9999,2747,0,2525,26.5,23.05,24.13,989.6988,14.04,,0
2015,112,4,22,19:30,45.96,689,11.25,804,-9999,2871,0,2526,26.45,23.17,24.02,989.8923,14.04,,0
2015,112,4,22,20:00,45.96,689,11.25,804,-9999,3003,0,2526,26.47,23.27,23.91,990.0189,14.04,,0
2015,112,4,22,20:30,45.89,688,11.25,804,-9999,3120,0,2525,26.5,23.29,23.87,990.2628,14.04,,0
2015,112,4,22,21:00,46.02,690,11.25,804,-9999,3489,0,2527,26.5,23.29,23.91,990.6591,14.04,,0
2015,112,4,22,21:30,45.96,689,11.25,804,-9999,3393,0,2527,26.49,23.3,23.94,990.8542,14.03,,0
2015,112,4,22,22:00,45.96,689,11.26,804,-9999,2898,0,2527,26.47,23.31,23.99,990.9252,14.04,,0
2015,112,4,22,22:30,45.96,689,11.26,804,-9999,2575,0,2527,26.47,23.31,24,990.6735,14.03,,0
2015,112,4,22,23:00,45.96,689,11.27,804,-9999,2152,0,2526,26.47,23.3,24.08,990.802,14.04,,0
2015,112,4,22,23:30,45.89,688,11.26,804,-9999,1913,0,2525,26.46,23.31,24.13,990.7187,14.03,,0
2015,113,4,23,0:00,45.89,688,11.26,804,-9999,1741,0,2522,26.44,23.31,24.12,990.4857,14.04,,0
2015,113,4,23,0:30,45.96,689,11.25,804,-9999,1422,0,2524,26.44,23.29,24.11,990.1393,14.04,,0
2015,113,4,23,1:00,45.89,688,11.26,804,-9999,1370,0,2522,26.42,23.28,24.22,989.7123,14.04,,0
2015,113,4,23,1:30,45.89,688,11.25,804,-9999,1366,0,2522,26.36,23.28,24.33,989.3813,14.04,,0
2015,113,4,23,2:00,45.96,689,11.24,804,-9999,1322,0,2521,26.32,23.25,24.38,989.0887,14.04,,0
2015,113,4,23,2:30,45.89,688,11.24,804,-9999,1448,0,2521,26.27,23.22,24.4,988.9574,14.03,,0
2015,113,4,23,3:00,45.82,687,11.23,804,-9999,1546,0,2521,26.23,23.18,24.45,988.6762,14.03,,0
2015,113,4,23,3:30,45.89,688,11.22,804,-9999,1624,0,2520,26.2,23.16,24.5,988.3766,14.04,,0
2015,113,4,23,4:00,45.89,688,11.23,804,-9999,1762,0,2520,26.16,23.15,24.48,988.1301,14.04,,0
2015,113,4,23,4:30,45.89,688,11.23,804,-9999,1995,0,2520,26.12,23.15,24.48,988.0795,14.04,,0
2015,113,4,23,5:00,45.82,687,11.23,804,-9999,2316,0,2519,26.09,23.13,24.5,988.0901,14.04,,0
2015,113,4,23,5:30,45.89,688,11.23,804,-9999,2649,0,2520,26.05,23.12,24.46,988.1363,14.04,,0
2015,113,4,23,6:00,45.96,689,11.23,804,-9999,2701,0,2520,26.04,23.13,24.39,988.4368,14.03,,0
2015,113,4,23,6:30,45.89,688,11.24,804,-9999,2708,0,2522,26.01,23.12,24.35,988.6758,14.03,,0
2015,113,4,23,7:00,45.96,689,11.24,804,-9999,2790,0,2523,26.01,23.12,24.3,988.9119,14.04,,0
2015,113,4,23,7:30,46.16,692,11.23,804,-9999,2958,0,2529,25.98,23.1,24.35,989.1363,14.04,,0
2015,113,4,23,8:00,46.22,693,11.24,804,-9999,3260,0,2533,25.98,23.08,24.51,989.5424,14.04,,0
2015,113,4,23,8:30,46.29,694,11.24,804,-9999,3220,0,2535,25.99,23.06,24.43,989.8617,14.04,,0
2015,113,4,23,9:00,46.42,696,11.25,804,-9999,2929,0,2542,26.08,23.07,24.23,990.1407,14.03,,0
2015,113,4,23,9:30,46.42,696,11.25,804,-9999,2799,0,2544,26.2,23.07,24.01,990.1608,14.04,,0
2015,113,4,23,10:00,46.56,698,11.25,804,-9999,2505,0,2545,26.36,23.12,23.85,990.1219,14.04,,0
2015,113,4,23,10:30,46.49,697,11.25,804,-9999,2155,0,2546,26.51,23.16,23.72,989.9551,14.04,,0
2015,113,4,23,11:00,46.62,699,11.24,804,-9999,1995,0,2546,26.65,23.21,23.6,989.7942,14.03,,0
2015,113,4,23,11:30,46.69,700,11.24,804,-9999,1818,0,2548,26.76,23.22,23.54,989.6862,14.04,,0
2015,113,4,23,12:00,46.69,700,11.24,804,-9999,1780,0,2551,26.87,23.23,23.39,989.5594,14.04,,0
2015,113,4,23,12:30,47.02,705,11.23,804,-9999,1766,0,2558,26.95,23.15,23.2,989.2991,14.04,,0
2015,113,4,23,13:00,47.02,705,11.22,804,-9999,1665,0,2560,26.99,23.05,23.1,988.9498,14.04,,0
2015,113,4,23,13:30,46.96,704,11.22,804,-9999,1552,0,2556,27,23,23.06,988.5888,14.04,,0
2015,113,4,23,14:00,47.09,706,11.21,804,-9999,1604,0,2562,27,23.04,23.07,988.2137,14.04,,0
2015,113,4,23,14:30,47.02,705,11.22,804,-9999,1700,0,2559,27.03,23.22,23.06,987.947,14.04,,0
2015,113,4,23,15:00,47.02,705,11.2,804,-9999,1683,0,2558,27.09,23.16,22.94,987.7131,14.04,,0
2015,113,4,23,15:30,46.96,704,11.21,804,-9999,1712,0,2556,27.1,23.15,23,987.5333,14.04,,0
2015,113,4,23,16:00,46.76,701,11.22,804,-9999,1581,0,2551,27.07,23.18,23.24,987.3199,14.04,,0
2015,113,4,23,16:30,46.69,700,11.21,804,-9999,1728,0,2546,27.01,23.2,23.35,987.2167,14.04,,0
2015,113,4,23,17:00,46.56,698,11.22,804,-9999,1669,0,2543,26.97,23.2,23.44,987.6125,14.04,,0
2015,113,4,23,17:30,46.36,695,11.23,804,-9999,1640,0,2540,26.93,23.21,23.54,987.933,14.04,,0
2015,113,4,23,18:00,46.36,695,11.23,804,-9999,1673,0,2535,26.86,23.2,23.63,988.3014,14.03,,0
2015,113,4,23,18:30,46.02,690,11.24,804,-9999,1653,0,2527,26.76,23.13,23.78,988.4689,14.03,,0
2015,113,4,23,19:00,45.96,689,11.24,804,-9999,1663,0,2524,26.63,23.07,24.01,988.6162,14.03,,0
2015,113,4,23,19:30,46.02,690,11.23,804,-9999,1909,0,2525,26.51,23.12,24.09,988.5913,14.03,,0
2015,113,4,23,20:00,45.96,689,11.23,804,-9999,2096,0,2525,26.46,23.18,24.09,988.7983,14.04,,0
2015,113,4,23,20:30,46.09,691,11.24,804,-9999,2086,0,2526,26.42,23.19,24.08,989.0667,14.03,,0
2015,113,4,23,21:00,46.02,690,11.25,804,-9999,2207,0,2527,26.37,23.2,24.15,989.4774,14.04,,0
2015,113,4,23,21:30,46.09,691,11.25,804,-9999,2281,0,2527,26.31,23.18,24.16,989.5952,14.03,,0
2015,113,4,23,22:00,46.02,690,11.24,804,-9999,2386,0,2528,26.24,23.19,24.25,989.6071,14.04,,0
2015,113,4,23,22:30,46.02,690,11.24,804,-9999,2459,0,2526,26.2,23.16,24.29,989.617,14.03,,0
2015,113,4,23,23:00,45.96,689,11.25,804,-9999,3189,0,2524,26.16,23.14,24.36,989.4916,14.03,,0
2015,113,4,23,23:30,45.89,688,11.24,804,-9999,4559,0,2523,26.11,23.1,24.5,989.4659,14.03,,0
2015,114,4,24,0:00,45.89,688,11.24,804,-9999,5852,0,2523,26.07,23.1,24.5,989.5245,14.03,,0
2015,114,4,24,0:30,45.96,689,11.23,804,-9999,5895,0,2524,26.05,23.09,24.47,989.5193,14.03,,0
2015,114,4,24,1:00,45.96,689,11.24,804,-9999,5363,0,2525,26.01,23.09,24.41,989.3411,14.04,,0
2015,114,4,24,1:30,46.02,690,11.24,804,-9999,4574,0,2525,26,23.1,24.37,989.0948,14.03,,0
2015,114,4,24,2:00,45.96,689,11.23,804,-9999,4757,0,2524,25.98,23.08,24.33,988.9131,14.03,,0
2015,114,4,24,2:30,45.96,689,11.22,804,-9999,4855,0,2523,25.97,23.06,24.35,988.7231,14.03,,0
2015,114,4,24,3:00,45.96,689,11.22,804,-9999,5491,0,2523,25.94,23.05,24.34,988.6591,14.03,,0
2015,114,4,24,3:30,45.96,689,11.23,804,-9999,7371,0,2523,25.92,23.02,24.36,988.7042,14.03,,0
2015,114,4,24,4:00,45.96,689,11.23,804,-9999,7078,0,2524,25.92,23.03,24.38,988.6683,14.03,,0
2015,114,4,24,4:30,46.02,690,11.23,804,-9999,6027,0,2524,25.9,23.02,24.38,988.7128,14.03,,0
2015,114,4,24,5:00,45.96,689,11.22,804,-9999,5476,0,2525,25.89,23.02,24.35,988.8355,14.03,,0
2015,114,4,24,5:30,46.02,690,11.23,804,-9999,5192,0,2525,25.88,23,24.37,988.8499,14.03,,0
2015,114,4,24,6:00,46.02,690,11.23,804,-9999,5399,0,2525,25.85,22.98,24.43,988.9537,14.04,,0
2015,114,4,24,6:30,45.96,689,11.23,804,-9999,5702,0,2525,25.85,22.99,24.44,989.0943,14.04,,0
2015,114,4,24,7:00,46.02,690,11.22,804,-9999,6015,0,2527,25.85,22.97,24.39,989.2264,14.03,,0
2015,114,4,24,7:30,46.16,692,11.23,804,-9999,6142,0,2531,25.85,22.97,24.4,989.4047,14.03,,0
2015,114,4,24,8:00,46.29,694,11.23,804,-9999,6345,0,2535,25.85,22.97,24.5,989.6017,14.04,,0
2015,114,4,24,8:30,46.36,695,11.25,804,-9999,6176,0,2538,25.89,22.96,24.46,989.6364,14.04,,0
2015,114,4,24,9:00,46.36,695,11.24,804,-9999,6070,0,2541,25.98,22.97,24.32,989.7914,14.03,,0
2015,114,4,24,9:30,46.56,698,11.24,804,-9999,5128,0,2545,26.12,22.97,24.15,989.9011,14.04,,0
2015,114,4,24,10:00,46.56,698,11.24,804,-9999,4043,0,2548,26.28,23,23.96,989.8975,14.03,,0
2015,114,4,24,10:30,46.62,699,11.24,804,-9999,3254,0,2549,26.43,22.97,23.79,989.9128,14.03,,0
2015,114,4,24,11:00,46.62,699,11.23,804,-9999,2693,0,2549,26.56,23.03,23.67,989.7045,14.03,,0
2015,114,4,24,11:30,46.69,700,11.23,804,-9999,2352,0,2551,26.67,23.06,23.59,989.5482,14.04,,0
2015,114,4,24,12:00,46.69,700,11.23,804,-9999,2083,0,2550,26.76,22.97,23.45,989.2175,14.04,,0
2015,114,4,24,12:30,46.62,699,11.23,804,-9999,2126,0,2549,26.83,22.93,23.42,988.8645,14.03,,0
2015,114,4,24,13:00,46.82,702,11.22,804,-9999,1951,0,2554,26.84,22.99,23.48,988.5825,14.03,,0
2015,114,4,24,13:30,46.82,702,11.2,804,-9999,1798,0,2554,26.87,22.89,23.43,988.2662,14.04,,0
2015,114,4,24,14:00,46.76,701,11.21,804,-9999,1637,0,2553,26.87,22.92,23.49,988.072,14.04,,0
2015,114,4,24,14:30,46.76,701,11.21,804,-9999,1656,0,2552,26.87,23.03,23.64,987.8575,14.04,,0
2015,114,4,24,15:00,46.49,697,11.21,804,-9999,1583,0,2542,26.87,23.01,23.7,987.6153,14.04,,0
2015,114,4,24,15:30,46.62,699,11.21,804,-9999,1595,0,2547,26.84,23.02,23.75,987.5176,14.04,,0
2015,114,4,24,16:00,46.36,695,11.2,804,-9999,1689,0,2538,26.83,23.03,23.82,987.3641,14.03,,0
2015,114,4,24,16:30,46.29,694,11.21,804,-9999,1648,0,2536,26.79,23.09,23.88,987.4063,14.03,,0
2015,114,4,24,17:00,46.42,696,11.21,804,-9999,1610,0,2539,26.74,23.1,23.93,987.4152,14.03,,0
2015,114,4,24,17:30,46.22,693,11.21,804,-9999,1600,0,2534,26.71,23.1,23.95,987.5859,14.03,,0
2015,114,4,24,18:00,46.16,692,11.21,804,-9999,1623,0,2531,26.66,23.12,23.98,987.7498,14.04,,0
2015,114,4,24,18:30,45.96,689,11.21,804,-9999,1688,0,2523,26.6,23.08,24.06,987.9492,14.04,,0
2015,114,4,24,19:00,45.89,688,11.22,804,-9999,1795,0,2522,26.52,23.05,24.23,988.1801,14.03,,0
2015,114,4,24,19:30,45.89,688,11.23,804,-9999,1782,0,2523,26.4,22.99,24.4,988.4217,14.03,,0
2015,114,4,24,20:00,45.89,688,11.22,804,-9999,1711,0,2522,26.26,22.92,24.59,988.7057,14.03,,0
2015,114,4,24,20:30,45.89,688,11.24,804,-9999,1856,0,2522,26.11,22.86,24.73,989.0367,14.03,,0
2015,114,4,24,21:00,45.89,688,11.23,804,-9999,2151,0,2523,25.98,22.84,24.84,989.3955,14.03,,0
2015,114,4,24,21:30,45.89,688,11.24,804,-9999,3184,0,2524,25.92,22.93,24.71,989.7433,14.03,,0
2015,114,4,24,22:00,45.89,688,11.24,804,-9999,4064,0,2524,25.94,23.03,24.66,989.8386,14.03,,0
2015,114,4,24,22:30,45.96,689,11.25,804,-9999,4564,0,2524,25.97,23.09,24.65,989.8333,14.03,,0
2015,114,4,24,23:00,45.89,688,11.24,804,-9999,5043,0,2524,26,23.09,24.59,989.7975,14.04,,0
2015,114,4,24,23:30,45.89,688,11.24,804,-9999,6115,0,2523,26.03,23.1,24.57,989.7114,14.03,,0
2015,115,4,25,0:00,45.96,689,11.24,804,-9999,5842,0,2523,26.06,23.11,24.5,989.5389,14.03,,0
2015,115,4,25,0:30,45.89,688,11.24,804,-9999,5382,0,2523,26.09,23.1,24.49,989.2614,14.04,,0
2015,115,4,25,1:00,45.89,688,11.24,804,-9999,4993,0,2522,26.1,23.13,24.5,989.1125,14.03,,0
2015,115,4,25,1:30,45.89,688,11.23,804,-9999,4629,0,2522,26.1,23.17,24.44,988.9881,14.03,,0
2015,115,4,25,2:00,45.82,687,11.23,804,-9999,4544,0,2520,26.13,23.17,24.45,988.904,14.03,,0
2015,115,4,25,2:30,45.89,688,11.23,804,-9999,4485,0,2521,26.11,23.17,24.48,988.7995,14.03,,0
2015,115,4,25,3:00,45.96,689,11.23,804,-9999,4972,0,2521,26.1,23.14,24.49,988.8264,14.03,,0
2015,115,4,25,3:30,45.89,688,11.22,804,-9999,5315,0,2522,26.06,23.09,24.45,988.8701,14.03,,0
2015,115,4,25,4:00,45.96,689,11.22,804,-9999,5615,0,2522,26.03,23.09,24.44,988.8094,14.03,,0
2015,115,4,25,4:30,45.96,689,11.22,804,-9999,5690,0,2524,26.01,23.1,24.43,988.7682,14.03,,0
2015,115,4,25,5:00,45.96,689,11.22,804,-9999,5688,0,2524,25.98,23.1,24.44,988.6065,14.03,,0
2015,115,4,25,5:30,46.09,691,11.21,804,-9999,5673,0,2525,25.98,23.1,24.41,988.5575,14.03,,0
2015,115,4,25,6:00,46.09,691,11.23,804,-9999,5427,0,2526,25.97,23.07,24.42,988.5609,14.03,,0
2015,115,4,25,6:30,46.02,690,11.22,804,-9999,5376,0,2526,25.94,23.05,24.43,988.632,14.03,,0
2015,115,4,25,7:00,46.16,692,11.22,804,-9999,5383,0,2528,25.91,23,24.49,988.8721,14.03,,0
2015,115,4,25,7:30,46.36,695,11.24,804,-9999,5945,0,2536,25.89,23,24.56,989.1903,14.04,,0
2015,115,4,25,8:00,46.62,699,11.24,804,-9999,6208,0,2543,25.86,22.98,24.69,989.4061,14.03,,0
2015,115,4,25,8:30,46.49,697,11.23,804,-9999,6059,0,2541,25.88,22.94,24.67,989.5623,14.03,,0
2015,115,4,25,9:00,46.29,694,11.24,804,-9999,5554,0,2537,25.95,22.96,24.49,989.6119,14.03,,0
2015,115,4,25,9:30,46.22,693,11.24,804,-9999,4605,0,2536,26.09,23.01,24.26,989.7874,14.03,,0
2015,115,4,25,10:00,46.36,695,11.25,804,-9999,3638,0,2539,26.27,23.07,24.04,989.926,14.03,,0
2015,115,4,25,10:30,46.56,698,11.24,804,-9999,2915,0,2546,26.44,23.11,23.86,990.038,14.03,,0
2015,115,4,25,11:00,46.29,694,11.24,804,-9999,2570,0,2540,26.59,23.12,23.78,989.9603,14.03,,0
2015,115,4,25,11:30,46.62,699,11.24,804,-9999,2282,0,2547,26.71,23.17,23.73,989.7363,14.03,,0
2015,115,4,25,12:00,46.42,696,11.23,804,-9999,2039,0,2543,26.79,23.08,23.71,989.3757,14.03,,0
2015,115,4,25,12:30,46.76,701,11.23,804,-9999,1910,0,2551,26.84,23.08,23.66,989.1975,14.03,,0
2015,115,4,25,13:00,46.89,703,11.22,804,-9999,1727,0,2556,26.89,22.98,23.54,988.9643,14.04,,0
2015,115,4,25,13:30,46.76,701,11.22,804,-9999,1649,0,2552,26.92,22.97,23.41,988.7807,14.03,,0
2015,115,4,25,14:00,46.69,700,11.23,804,-9999,1499,0,2551,26.93,23.1,23.52,988.5695,14.03,,0
2015,115,4,25,14:30,46.76,701,11.22,804,-9999,1511,0,2552,26.94,23.19,23.59,988.2849,14.03,,0
2015,115,4,25,15:00,46.76,701,11.22,804,-9999,1443,0,2552,26.97,23.23,23.5,988.0865,14.04,,0
2015,115,4,25,15:30,46.76,701,11.21,804,-9999,1525,0,2551,27,23.25,23.42,987.9254,14.03,,0
2015,115,4,25,16:00,46.76,701,11.21,804,-9999,1459,0,2550,27.03,23.21,23.42,987.7231,14.03,,0
2015,115,4,25,16:30,46.62,699,11.21,804,-9999,1504,0,2547,27,23.22,23.46,987.8191,14.04,,0
2015,115,4,25,17:00,46.56,698,11.23,804,-9999,1543,0,2544,26.97,23.23,23.5,987.9083,14.04,,0
2015,115,4,25,17:30,46.49,697,11.22,804,-9999,1499,0,2540,26.93,23.24,23.58,988.1164,14.04,,0
2015,115,4,25,18:00,46.16,692,11.22,804,-9999,1516,0,2531,26.87,23.22,23.71,988.3907,14.04,,0
2015,115,4,25,18:30,46.09,691,11.23,804,-9999,1626,0,2528,26.78,23.16,23.86,988.5144,14.03,,0
2015,115,4,25,19:00,46.02,690,11.23,804,-9999,1698,0,2526,26.65,23.1,24.07,988.6583,14.03,,0
2015,115,4,25,19:30,46.02,690,11.23,804,-9999,1855,0,2526,26.48,23,24.28,988.9865,14.03,,0
2015,115,4,25,20:00,46.02,690,11.24,804,-9999,1876,0,2526,26.29,22.91,24.46,989.3409,14.03,,0
2015,115,4,25,20:30,46.02,690,11.25,804,-9999,2339,0,2526,26.14,22.94,24.52,989.6852,14.03,,0
2015,115,4,25,21:00,45.96,689,11.25,804,-9999,3009,0,2525,26.08,23.03,24.53,989.9772,14.03,,0
2015,115,4,25,21:30,45.89,688,11.26,804,-9999,3905,0,2523,26.07,23.11,24.5,990.0376,14.03,,0
2015,115,4,25,22:00,45.96,689,11.25,804,-9999,4906,0,2525,26.07,23.15,24.45,990.1877,14.03,,0
2015,115,4,25,22:30,46.02,690,11.25,804,-9999,4907,0,2525,26.07,23.14,24.37,990.296,14.03,,0
2015,115,4,25,23:00,46.02,690,11.26,804,-9999,4691,0,2526,26.05,23.09,24.33,990.3985,14.03,,0
2015,115,4,25,23:30,45.96,689,11.26,804,-9999,5146,0,2526,26.01,23.06,24.33,990.433,14.03,,0
2015,116,4,26,0:00,45.96,689,11.25,804,-9999,4899,0,2524,25.97,23.02,24.41,990.3549,14.03,,0
2015,116,4,26,0:30,45.96,689,11.24,804,-9999,4813,0,2525,25.93,22.99,24.44,990.3629,14.03,,0
2015,116,4,26,1:00,45.96,689,11.24,804,-9999,4823,0,2525,25.89,22.94,24.42,990.3849,14.03,,0
2015,116,4,26,1:30,45.96,689,11.24,804,-9999,4665,0,2525,25.85,22.9,24.41,990.2829,14.03,,0
2015,116,4,26,2:00,45.96,689,11.26,804,-9999,4456,0,2527,25.79,22.85,24.49,990.1635,14.03,,0
2015,116,4,26,2:30,46.02,690,11.24,804,-9999,4726,0,2526,25.74,22.8,24.53,989.9942,14.03,,0
2015,116,4,26,3:00,45.96,689,11.25,804,-9999,5332,0,2526,25.71,22.79,24.46,989.9098,14.03,,0
2015,116,4,26,3:30,46.02,690,11.24,804,-9999,5840,0,2526,25.68,22.76,24.44,989.8583,14.03,,0
2015,116,4,26,4:00,45.96,689,11.24,804,-9999,5831,0,2525,25.63,22.68,24.57,989.7463,14.03,,0
2015,116,4,26,4:30,45.96,689,11.24,804,-9999,5483,0,2525,25.57,22.66,24.69,989.8248,14.04,,0
2015,116,4,26,5:00,46.02,690,11.24,804,-9999,4976,0,2526,25.54,22.65,24.75,989.7379,14.04,,0
2015,116,4,26,5:30,45.96,689,11.23,804,-9999,4564,0,2526,25.5,22.64,24.72,989.7325,14.03,,0
2015,116,4,26,6:00,46.02,690,11.24,804,-9999,4421,0,2526,25.49,22.61,24.72,989.8428,14.04,,0
2015,116,4,26,6:30,45.96,689,11.24,804,-9999,4491,0,2525,25.46,22.61,24.75,990.0066,14.03,,0
2015,116,4,26,7:00,45.96,689,11.24,804,-9999,4925,0,2526,25.46,22.63,24.65,990.2013,14.03,,0
2015,116,4,26,7:30,46.09,691,11.24,804,-9999,5412,0,2529,25.47,22.63,24.65,990.5378,14.03,,0
2015,116,4,26,8:00,46.16,692,11.26,804,-9999,6089,0,2534,25.49,22.64,24.75,990.9336,14.03,,0
2015,116,4,26,8:30,46.76,701,11.26,804,-9999,6382,0,2549,25.49,22.63,24.88,991.1747,14.03,,0
2015,116,4,26,9:00,46.62,699,11.26,804,-9999,6841,0,2547,25.5,22.68,24.86,991.3209,14.03,,0
2015,116,4,26,9:30,46.76,701,11.27,804,-9999,6866,0,2554,25.58,22.7,24.53,991.654,14.03,,0
2015,116,4,26,10:00,46.96,704,11.27,804,-9999,6272,0,2559,25.7,22.74,24.18,991.7983,14.03,,0
2015,116,4,26,10:30,47.02,705,11.27,804,-9999,5836,0,2560,25.83,22.8,23.83,991.9667,14.03,,0
2015,116,4,26,11:00,47.16,707,11.27,804,-9999,5666,0,2563,25.98,22.85,23.5,991.9443,14.03,,0
2015,116,4,26,11:30,47.09,706,11.27,804,-9999,5202,0,2563,26.13,22.88,23.32,991.7687,14.04,,0
2015,116,4,26,12:00,47.16,707,11.26,804,-9999,4540,0,2564,26.26,22.91,23.16,991.405,14.03,,0
2015,116,4,26,12:30,47.29,709,11.27,804,-9999,4000,0,2569,26.37,22.92,22.99,991.1947,14.03,,0
2015,116,4,26,13:00,47.36,710,11.26,804,-9999,3731,0,2569,26.46,22.92,22.94,990.8137,14.03,,0
2015,116,4,26,13:30,47.22,708,11.24,804,-9999,3589,0,2564,26.53,22.98,22.92,990.3687,14.04,,0
2015,116,4,26,14:00,47.16,707,11.25,804,-9999,3422,0,2564,26.59,23.02,22.95,990.1277,14.03,,0
2015,116,4,26,14:30,47.29,709,11.24,804,-9999,3143,0,2564,26.59,23,23.09,990.0131,14.03,,0
2015,116,4,26,15:00,47.29,709,11.24,804,-9999,2795,0,2567,26.58,22.94,23.06,989.8016,14.03,,0
2015,116,4,26,15:30,47.16,707,11.24,804,-9999,2605,0,2563,26.54,22.92,23.11,989.5693,14.03,,0
2015,116,4,26,16:00,47.16,707,11.24,804,-9999,2541,0,2563,26.52,22.91,23.2,989.4586,14.03,,0
2015,116,4,26,16:30,47.02,705,11.24,804,-9999,2378,0,2558,26.5,22.93,23.2,989.3269,14.03,,0
2015,116,4,26,17:00,47.02,705,11.24,804,-9999,2293,0,2558,26.47,22.92,23.2,989.329,14.03,,0
2015,116,4,26,17:30,46.69,700,11.24,804,-9999,2240,0,2550,26.44,22.92,23.22,989.5598,14.03,,0
2015,116,4,26,18:00,46.56,698,11.24,804,-9999,2294,0,2543,26.36,22.91,23.37,989.7286,14.03,,0
2015,116,4,26,18:30,46.16,692,11.25,804,-9999,2430,0,2533,26.24,22.85,23.66,990.0182,14.03,,0
2015,116,4,26,19:00,46.09,691,11.25,804,-9999,2472,0,2530,26.1,22.8,23.94,990.2759,14.03,,0
2015,116,4,26,19:30,46.16,692,11.26,804,-9999,2428,0,2532,25.99,22.87,23.99,990.572,14.03,,0
2015,116,4,26,20:00,46.16,692,11.26,804,-9999,2407,0,2532,25.94,22.9,23.92,990.9289,14.03,,0
2015,116,4,26,20:30,46.16,692,11.26,804,-9999,2455,0,2532,25.91,22.89,23.88,991.2053,14.03,,0
2015,116,4,26,21:00,46.09,691,11.26,804,-9999,3081,0,2530,25.87,22.86,23.95,991.4882,14.03,,0
2015,116,4,26,21:30,46.09,691,11.26,804,-9999,3614,0,2531,25.83,22.84,24.01,991.6635,14.03,,0
2015,116,4,26,22:00,46.02,690,11.26,804,-9999,4082,0,2531,25.8,22.83,24.01,991.7767,14.03,,0
2015,116,4,26,22:30,46.09,691,11.26,804,-9999,4031,0,2531,25.76,22.8,24,991.7821,14.03,,0
2015,116,4,26,23:00,46.09,691,11.26,804,-9999,4226,0,2531,25.73,22.76,24.03,991.7045,14.03,,0
2015,116,4,26,23:30,46.16,692,11.26,804,-9999,4491,0,2533,25.7,22.78,24.07,991.7374,14.03,,0
2015,117,4,27,0:00,46.16,692,11.26,804,-9999,5305,0,2533,25.7,22.78,24.07,991.6193,14.04,,0
2015,117,4,27,0:30,46.16,692,11.25,804,-9999,5554,0,2534,25.7,22.8,24.05,991.47,14.03,,0
2015,117,4,27,1:00,46.29,694,11.26,804,-9999,5775,0,2537,25.69,22.78,23.99,991.2747,14.04,,0
2015,117,4,27,1:30,46.56,698,11.26,804,-9999,5675,0,2543,25.65,22.7,23.94,991.1047,14.03,,0
2015,117,4,27,2:00,46.56,698,11.25,804,-9999,5929,0,2544,25.61,22.69,23.87,990.9335,14.03,,0
2015,117,4,27,2:30,46.56,698,11.26,804,-9999,5850,0,2545,25.59,22.69,23.76,990.7609,14.03,,0
2015,117,4,27,3:00,46.62,699,11.26,804,-9999,5916,0,2545,25.57,22.68,23.71,990.6873,14.03,,0
2015,117,4,27,3:30,46.69,700,11.24,804,-9999,6128,0,2546,25.55,22.66,23.65,990.6903,14.03,,0
2015,117,4,27,4:00,46.69,700,11.25,804,-9999,5699,0,2547,25.53,22.66,23.61,990.6602,14.03,,0
2015,117,4,27,4:30,46.69,700,11.25,804,-9999,5715,0,2547,25.52,22.64,23.61,990.6443,14.03,,0
2015,117,4,27,5:00,46.62,699,11.25,804,-9999,5546,0,2544,25.51,22.63,23.6,990.6583,14.03,,0
2015,117,4,27,5:30,46.62,699,11.24,804,-9999,5686,0,2544,25.49,22.6,23.66,990.6384,14.03,,0
2015,117,4,27,6:00,46.56,698,11.25,804,-9999,5516,0,2544,25.48,22.56,23.7,990.6826,14.03,,0
2015,117,4,27,6:30,46.62,699,11.25,804,-9999,5660,0,2544,25.46,22.55,23.68,990.8131,14.03,,0
2015,117,4,27,7:00,46.62,699,11.25,804,-9999,5696,0,2545,25.46,22.58,23.58,991.0146,14.03,,0
